Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159164,01,0965,8,195040018439,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159165,01,0965,8,195140001304,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159166,01,0965,8,195040020484,CASH,-----------------------, ----------,---------,------,,840,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159167,01,0965,8,195041983928,CASH,-----------------------, ----------,---------,------,,730,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159168,01,0965,1,195880001570,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159169,01,0965,1,195880090432,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159170,01,0965,1,195881979883,CASH,-----------------------, ----------,---------,------,,810,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159171,01,0965,8,195041925987,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159172,01,0965,8,195051932477,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159173,01,0965,8,195731923031,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159174,01,0965,8,195040003741,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159175,01,0965,8,195040018005,CASH,-----------------------, ----------,---------,------,,1720,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159176,01,0965,8,195041938124,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159177,01,0965,8,195040052611,CASH,-----------------------, ----------,---------,------,,990,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159178,01,0965,8,195041943055,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159179,01,0965,8,195051922897,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159180,01,0965,8,195040046564,CASH,-----------------------, ----------,---------,------,,2760,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159181,01,0965,8,195040020794,CASH,-----------------------, ----------,---------,------,,1950,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159182,01,0965,8,195050001241,CASH,-----------------------, ----------,---------,------,,1000,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159183,01,0965,8,195051931730,CASH,-----------------------, ----------,---------,------,,960,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159184,01,0965,8,195040052297,CASH,-----------------------, ----------,---------,------,,990,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159185,01,0965,8,195041943250,CASH,-----------------------, ----------,---------,------,,960,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159186,01,0965,8,195050001755,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159187,01,0965,8,195110003361,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159188,01,0965,8,195211927955,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159189,01,0965,8,196951925758,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159190,01,0965,8,195111927061,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159191,01,0965,8,195111933966,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159192,01,0965,8,195151926148,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159193,01,0965,8,195050002298,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159194,01,0965,8,195050023317,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159195,01,0965,8,195041940323,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159196,01,0965,8,195270022478,CASH,-----------------------, ----------,---------,------,,550,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159197,01,0965,1,195881967206,CASH,-----------------------, ----------,---------,------,,1450,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159198,01,0965,8,195041920560,CASH,-----------------------, ----------,---------,------,,780,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159199,01,0965,8,195041986323,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159200,01,0965,8,195041933076,CASH,-----------------------, ----------,---------,------,,2150,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159201,01,0965,8,195440001195,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159202,01,0965,8,195051952117,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159203,01,0965,8,195050023244,CASH,-----------------------, ----------,---------,------,,1890,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159204,01,0965,8,195051947911,CASH,-----------------------, ----------,---------,------,,1240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965017-Kai Lalsingrao Shinde Gr.Bid.S.S.Pat.Ltd Kudal Br. Kudal,06-Nov-25,B08535,0159205,01,0965,8,195041953263,CASH,-----------------------, ----------,---------,------,,1630,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117733,01,0965,6,196710000991,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117734,01,0965,5,195010007823,CASH,-----------------------, ----------,---------,------,,720,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117735,01,0965,5,196790001003,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117736,01,0965,5,195011924480,CASH,-----------------------, ----------,---------,------,,1900,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117737,01,0965,5,195551942967,CASH,-----------------------, ----------,---------,------,,950,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117738,01,0965,5,195291914786,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117739,01,0965,5,195011922142,CASH,-----------------------, ----------,---------,------,,2450,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117740,01,0965,5,195011919681,CASH,-----------------------, ----------,---------,------,,3360,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117741,01,0965,5,195321914522,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117742,01,0965,5,196620001041,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117743,01,0965,5,195511904540,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117744,01,0965,5,195010052331,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117745,01,0965,5,195010003143,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117746,01,0965,5,195481930991,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117747,01,0965,5,195010003178,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117748,01,0965,1,195940094513,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117749,01,0965,6,196711988736,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117750,01,0965,5,196231929799,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117751,01,0965,5,196231905008,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117752,01,0965,5,196230000702,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117753,01,0965,5,195010053035,CASH,-----------------------, ----------,---------,------,,390,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117754,01,0965,5,195480001651,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117755,01,0965,5,195012933105,CASH,-----------------------, ----------,---------,------,,3320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117756,01,0965,5,195240046623,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117757,01,0965,8,195261928171,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117758,01,0965,5,195891921450,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117759,01,0965,5,195681925436,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117760,01,0965,5,195500066020,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117761,01,0965,5,196630000957,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117762,01,0965,8,195260048649,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117763,01,0965,5,195010001698,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117764,05,0965,5,195011907631,CASH,-----------------------, ----------,---------,------,,1060,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117764,01,0965,5,195011907631,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117765,01,0965,8,195261958240,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117766,01,0965,8,195260001324,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117767,01,0965,5,195690077952,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117768,01,0965,5,195012931153,CASH,-----------------------, ----------,---------,------,,1710,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117769,01,0965,5,195018922326,CASH,-----------------------, ----------,---------,------,,810,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117770,01,0965,5,195500002218,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117771,01,0965,5,196930001696,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117772,01,0965,5,196930001424,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117773,01,0965,5,187170001128,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117774,01,0965,5,187170000172,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117775,01,0965,5,195460061747,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117776,01,0965,5,195830001111,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117777,01,0965,5,195011942259,CASH,-----------------------, ----------,---------,------,,1650,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117778,01,0965,5,195011913607,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117779,01,0965,8,195260000913,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117780,01,0965,5,195011988003,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117781,01,0965,5,195011935732,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117782,01,0965,5,195011935741,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117783,01,0965,5,195011912261,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117784,01,0965,5,195010009052,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117785,01,0965,5,196040001630,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117786,01,0965,5,195010005758,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117787,01,0965,5,195012931404,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117788,01,0965,5,195011933047,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,06-Nov-25,B06425,0117789,01,0965,5,195810084052,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,06-Nov-25,08-Nov-25,,,
