Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117679,01,0965,1,195600073261,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117680,01,0965,5,196531904704,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117681,01,0965,5,195241919825,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117682,01,0965,5,196461941283,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117683,01,0965,5,195690078215,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117684,01,0965,5,195010053221,CASH,-----------------------, ----------,---------,------,,270,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117685,01,0965,5,195470062865,CASH,-----------------------, ----------,---------,------,,1420,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117686,01,0965,5,195481951866,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117687,01,0965,5,195681921597,CASH,-----------------------, ----------,---------,------,,780,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117688,01,0965,5,195010002881,CASH,-----------------------, ----------,---------,------,,2450,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117689,01,0965,5,196230001873,CASH,-----------------------, ----------,---------,------,,120,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117690,01,0965,5,196230105393,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117691,01,0965,5,195010052519,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117692,01,0965,5,196930128203,CASH,-----------------------, ----------,---------,------,,910,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117693,01,0965,5,187171935001,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117694,01,0965,5,195511905139,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117695,01,0965,5,196800001007,CASH,-----------------------, ----------,---------,------,,1120,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117696,01,0965,5,195501908954,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117697,01,0965,6,195160038735,CASH,-----------------------, ----------,---------,------,,950,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117698,01,0965,5,196790121564,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117699,01,0965,5,196790001216,CASH,-----------------------, ----------,---------,------,,150,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117700,01,0965,5,196040098277,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117701,01,0965,5,196041928184,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117702,01,0965,5,196230001911,CASH,-----------------------, ----------,---------,------,,140,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117703,01,0965,5,195010002031,CASH,-----------------------, ----------,---------,------,,1620,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117704,01,0965,5,195011937816,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117705,01,0965,5,196910127103,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117706,01,0965,5,195010010999,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117707,01,0965,5,195670077191,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117708,01,0965,5,195011950162,CASH,-----------------------, ----------,---------,------,,590,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117709,01,0965,5,195780000975,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117710,01,0965,5,195780001190,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117711,01,0965,5,196790000911,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117712,01,0965,5,195740080887,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117713,01,0965,5,195010052144,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117714,01,0965,5,196230105202,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117715,01,0965,5,195241915269,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117716,01,0965,5,196230105334,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117717,01,0965,5,196231900651,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117718,01,0965,5,196231922662,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117719,01,0965,1,195941980029,CASH,-----------------------, ----------,---------,------,,510,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117720,01,0965,5,196231900669,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117721,01,0965,5,196620000908,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117722,01,0965,5,196620000738,CASH,-----------------------, ----------,---------,------,,960,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117723,01,0965,5,196801924290,CASH,-----------------------, ----------,---------,------,,380,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117724,01,0965,5,195011935805,CASH,-----------------------, ----------,---------,------,,940,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117725,01,0965,5,195011988216,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117726,01,0965,5,195010007190,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117727,01,0965,5,195240000054,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117728,01,0965,5,196620116906,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117729,01,0965,5,195018922393,CASH,-----------------------, ----------,---------,------,,580,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117730,01,0965,5,195010004107,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117731,01,0965,5,195240001018,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965018-Kai Lalsingrao Shinde Gr.Big.Sheti Sah.Pat.Ltd. Br. Medha,04-Nov-25,B06425,0117732,01,0965,5,195790083607,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083357,01,0965,2,195230001087,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083358,01,0965,2,195861949392,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083359,01,0965,2,196511955868,CASH,-----------------------, ----------,---------,------,,1550,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083360,01,0965,2,195920000750,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083361,01,0965,2,195920093294,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083362,01,0965,2,195901941748,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083363,01,0973,2,194320060302,CASH,-----------------------, ----------,---------,------,,1450,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083364,01,0973,6,194410097833,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083365,01,0973,6,194402098278,CASH,-----------------------, ----------,---------,------,,780,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083366,01,0973,6,194402024720,CASH,-----------------------, ----------,---------,------,,930,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083367,01,0973,2,194580112187,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083368,01,0965,2,195921950921,CASH,-----------------------, ----------,---------,------,,1300,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083369,01,0965,2,195900000656,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083370,01,0965,2,195900091295,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083371,01,0965,2,195920093723,CASH,-----------------------, ----------,---------,------,,970,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,04-Nov-25,B09066,0083372,01,0965,2,196761960018,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023335,01,0965,1,195251963733,CASH,-----------------------, ----------,---------,------,,780,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023336,01,0965,1,195600072604,CASH,-----------------------, ----------,---------,------,,700,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023337,01,0965,1,195250047423,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023338,01,0965,1,195060002016,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023339,01,0965,1,195061974402,CASH,-----------------------, ----------,---------,------,,640,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023340,01,0965,1,195251961757,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023341,01,0965,1,195061966990,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023342,01,0965,1,195070000020,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023343,01,0965,1,196851980158,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023344,01,0965,1,195070001603,CASH,-----------------------, ----------,---------,------,,760,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023345,01,0965,1,195060026152,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023346,01,0965,1,195081981278,CASH,-----------------------, ----------,---------,------,,690,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023347,01,0965,1,195071962062,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023348,01,0965,1,196851961391,CASH,-----------------------, ----------,---------,------,,930,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023349,01,0965,1,196840000721,CASH,-----------------------, ----------,---------,------,,1060,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023350,01,0965,1,195060001591,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",04-Nov-25,B11454,0023351,01,0965,1,195081979401,CASH,-----------------------, ----------,---------,------,,730,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017258,01,0965,2,195900092241,CASH,-----------------------, ----------,---------,------,,680,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017259,01,0965,2,195850001389,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017260,01,0965,2,196240106053,CASH,-----------------------, ----------,---------,------,,890,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017261,01,0965,2,196240001162,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017261,05,0965,2,196240001162,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017262,01,0965,2,196240001197,CASH,-----------------------, ----------,---------,------,,680,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017263,01,0965,2,195850086058,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017264,01,0965,2,195850086457,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017265,01,0965,2,195190039752,CASH,-----------------------, ----------,---------,------,,1090,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017266,01,0965,2,195611952011,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
"020965021-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL, BR.KARAHAR",04-Nov-25,B11491,0017267,01,0965,2,196290000612,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,04-Nov-25,05-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017622,01,0965,5,195240046615,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
030965002-Medha,04-Nov-25,B08625,0017623,01,0965,5,195011925770,CASH,-----------------------, ----------,---------,------,,2490,Y,Y,--------,N,Occs,,,,04-Nov-25,07-Nov-25,,,
