Consumer Wise Detail Report,,,,,,,,,,,,,,,,,,,,,,,,,,Run Date,11-Nov-25
Col Centre Code,Receipt Date,Book Number,Receipt Number,Receipt Type,BU,PC,Consumer No,Mode,Bank,IFSC,MICR,Cheque No,Cheque Date,Receipt Amount,Submitted,B60 Generated ,Modification,Cheque Bounce,"Receipt Source
",Ledger Updation Date,B80 Revision Id,B80 Date,Cheque Realised Date,B60 Date,Theft Consumer Name,Revision ID,CIR ID
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083355,01,0965,2,196211956901,CASH,-----------------------, ----------,---------,------,,470,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
020965019-SHRI DATTATRAY MAHARAJ KALAMBE SAH. PAT. LTD.DAPAWADI,03-Nov-25,B09066,0083356,01,0965,2,196211958636,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023318,01,0965,1,195601976850,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023319,01,0965,1,195060027230,CASH,-----------------------, ----------,---------,------,,1340,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023320,01,0965,1,195250047849,CASH,-----------------------, ----------,---------,------,,1350,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023320,05,0965,1,195250047849,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023321,01,0965,1,196880126174,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023322,01,0965,1,195080030318,CASH,-----------------------, ----------,---------,------,,680,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023323,01,0965,1,195600072884,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023324,01,0965,1,195060001397,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023325,01,0965,1,195600072892,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023326,01,0965,1,195071980362,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023327,01,0965,1,195071980907,CASH,-----------------------, ----------,---------,------,,1440,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023328,01,0965,1,195070029036,CASH,-----------------------, ----------,---------,------,,1260,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023329,01,0965,1,195020001751,CASH,-----------------------, ----------,---------,------,,830,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023330,01,0965,1,196841971886,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023331,01,0965,1,196850124967,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023332,01,0965,1,195031968106,CASH,-----------------------, ----------,---------,------,,260,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023333,01,0965,1,195060000838,CASH,-----------------------, ----------,---------,------,,690,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
"020965020-KAI.LALSINGRAO BAPUSO SHINDE SAH.PAT.LTD.,KUDAL BR.SAYGAON",03-Nov-25,B11454,0023334,01,0965,1,195060026004,CASH,-----------------------, ----------,---------,------,,1090,Y,Y,--------,N,Occs,,,,03-Nov-25,04-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017611,01,0965,5,195791916009,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017612,01,0965,5,188411917028,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017613,01,0965,5,196231923081,CASH,-----------------------, ----------,---------,------,,190,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017614,01,0965,5,196781928897,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017615,01,0965,5,195620074824,CASH,-----------------------, ----------,---------,------,,410,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017616,01,0965,5,195791942263,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017616,05,0965,5,195791942263,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017617,01,0965,5,196043923210,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017618,01,0965,5,195550070478,CASH,-----------------------, ----------,---------,------,,560,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017619,01,0965,5,195570071161,CASH,-----------------------, ----------,---------,------,,430,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017620,01,0965,5,195320054015,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965002-Medha,03-Nov-25,B08625,0017621,01,0965,5,195480001848,CHEQUE,"The Satara District Central Cooperative Bank Ltd.,Satara",SDCE0001010,412851520,941419,03-Nov-25,8780,Y,Y,--------,N,Occs,04-Nov-25,18046737,,04-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017465,01,0965,5,195720079530,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017466,01,0965,5,195200002381,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017467,01,0965,5,195200042447,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017468,01,0965,5,195200000671,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017469,01,0965,5,195200041912,CASH,-----------------------, ----------,---------,------,,1880,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017470,01,0965,5,196781911382,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017471,01,0965,5,195421909381,CASH,-----------------------, ----------,---------,------,,910,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017471,05,0965,5,195421909381,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017472,01,0965,5,195631934248,CASH,-----------------------, ----------,---------,------,,320,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017473,01,0965,5,196430111991,CASH,-----------------------, ----------,---------,------,,240,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017474,01,0965,5,196440112261,CASH,-----------------------, ----------,---------,------,,220,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017475,01,0965,5,196150102415,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017476,01,0965,5,195200042307,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017477,01,0965,5,196370000613,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017478,01,0965,5,196350110242,CASH,-----------------------, ----------,---------,------,,420,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965004-Kelghar,03-Nov-25,B08627,0017479,01,0965,5,196441910870,CASH,-----------------------, ----------,---------,------,,1690,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965005-Tapola,03-Nov-25,B08628,0048205,01,0965,6,195371983410,CASH,-----------------------, ----------,---------,------,,1130,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965005-Tapola,03-Nov-25,B08628,0048206,01,0965,6,196300000632,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965005-Tapola,03-Nov-25,B08628,0048207,01,0965,6,196640000921,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053549,01,0957,5,193250002508,CASH,-----------------------, ----------,---------,------,,750,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053550,01,0965,1,195030001856,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053551,01,0965,1,195030014826,CASH,-----------------------, ----------,---------,------,,330,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053552,01,0965,1,195031982281,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053553,01,0965,1,195030003018,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053554,01,0965,1,195030001775,CASH,-----------------------, ----------,---------,------,,370,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053555,01,0965,1,190431965236,CASH,-----------------------, ----------,---------,------,,660,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053556,01,0965,1,190431960714,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053557,01,0965,1,190431973999,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053558,01,0965,1,195020012761,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053559,01,0965,1,190430004551,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053560,01,0965,1,190430001551,CASH,-----------------------, ----------,---------,------,,940,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053561,01,0965,1,195021975864,CASH,-----------------------, ----------,---------,------,,360,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053562,01,0965,1,195021979428,CASH,-----------------------, ----------,---------,------,,30,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053563,01,0957,5,193250001188,CASH,-----------------------, ----------,---------,------,,400,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053564,01,0965,1,190431981444,CASH,-----------------------, ----------,---------,------,,640,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053565,01,0965,1,190431969886,CASH,-----------------------, ----------,---------,------,,310,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053566,01,0965,1,190430003279,CASH,-----------------------, ----------,---------,------,,650,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053567,01,0965,1,195031967444,CASH,-----------------------, ----------,---------,------,,1030,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053568,01,0965,1,195070001450,CASH,-----------------------, ----------,---------,------,,3210,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053569,01,0965,1,195070002669,CASH,-----------------------, ----------,---------,------,,570,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053570,01,0957,5,193251940102,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053571,01,0965,1,195030003204,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053572,01,0965,1,195020003281,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053573,01,0965,1,195020012426,CASH,-----------------------, ----------,---------,------,,790,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053574,01,0957,5,193330002541,CASH,-----------------------, ----------,---------,------,,670,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053575,01,0965,1,190431966127,CASH,-----------------------, ----------,---------,------,,590,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053576,01,0965,1,190430032724,CASH,-----------------------, ----------,---------,------,,640,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053577,01,0965,1,190430005603,CASH,-----------------------, ----------,---------,------,,1260,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053577,05,0965,1,190430005603,CASH,-----------------------, ----------,---------,------,,620,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053578,01,0965,1,195070002286,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053579,01,0965,0,195071964006,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965006-Anewadi,03-Nov-25,B08629,0053580,01,0965,1,195030015482,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017675,01,0965,5,195621953741,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017676,01,0965,5,196931900813,CASH,-----------------------, ----------,---------,------,,490,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017677,01,0965,5,196801907476,CASH,-----------------------, ----------,---------,------,,300,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017678,01,0965,5,195620001622,CASH,-----------------------, ----------,---------,------,,940,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017679,01,0965,5,195620001851,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017680,01,0965,5,195621911738,CASH,-----------------------, ----------,---------,------,,530,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017681,01,0965,5,196911912165,CASH,-----------------------, ----------,---------,------,,290,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017682,01,0965,5,196910127138,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017683,01,0965,5,195551936711,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017684,01,0965,5,195551901861,CASH,-----------------------, ----------,---------,------,,880,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017685,01,0965,5,195550000721,CASH,-----------------------, ----------,---------,------,,210,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017686,01,0965,5,195621904278,CASH,-----------------------, ----------,---------,------,,280,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017687,01,0965,5,195620075138,CASH,-----------------------, ----------,---------,------,,910,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017688,01,0965,5,195621901139,CASH,-----------------------, ----------,---------,------,,1100,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965009-Bhanang,03-Nov-25,B08632,0017689,01,0965,5,195620000103,CASH,-----------------------, ----------,---------,------,,460,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036503,01,0965,1,195070028056,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036504,01,0965,1,195081968433,CASH,-----------------------, ----------,---------,------,,340,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036505,01,0965,1,195070027998,CASH,-----------------------, ----------,---------,------,,350,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036506,01,0965,1,195061961866,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036507,01,0965,1,195031965743,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036508,01,0965,1,195060002407,CASH,-----------------------, ----------,---------,------,,500,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036509,01,0965,1,195060027108,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036510,01,0965,1,195070003070,CASH,-----------------------, ----------,---------,------,,180,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036511,01,0965,1,195070028021,CASH,-----------------------, ----------,---------,------,,590,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036512,01,0965,1,195071969067,CASH,-----------------------, ----------,---------,------,,690,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036513,01,0965,1,195061981603,CASH,-----------------------, ----------,---------,------,,1010,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036514,01,0965,1,195080000621,CASH,-----------------------, ----------,---------,------,,3600,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036515,01,0965,1,195070028579,CASH,-----------------------, ----------,---------,------,,1040,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036516,01,0965,1,195071981075,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036517,01,0965,1,195061979692,CASH,-----------------------, ----------,---------,------,,450,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036518,01,0965,1,195070028838,CASH,-----------------------, ----------,---------,------,,440,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036519,01,0965,1,196851981855,CASH,-----------------------, ----------,---------,------,,610,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036520,01,0965,1,195600001596,CASH,-----------------------, ----------,---------,------,,230,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036521,01,0965,1,195600073040,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036522,01,0965,1,195601967753,CASH,-----------------------, ----------,---------,------,,600,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036523,01,0965,1,195600000719,CASH,-----------------------, ----------,---------,------,,170,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036524,01,0965,1,196850002161,CASH,-----------------------, ----------,---------,------,,250,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036525,01,0965,1,196850125700,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036526,01,0965,1,195060001605,CASH,-----------------------, ----------,---------,------,,520,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036527,01,0965,1,195060025814,CASH,-----------------------, ----------,---------,------,,640,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036528,01,0965,1,195601971297,CASH,-----------------------, ----------,---------,------,,540,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036529,01,0965,1,196850125106,CASH,-----------------------, ----------,---------,------,,130,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036530,01,0965,1,196251978524,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036531,01,0965,1,195060027418,CASH,-----------------------, ----------,---------,------,,2190,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036532,01,0965,1,195061968364,CASH,-----------------------, ----------,---------,------,,160,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036533,01,0965,1,196250001152,CASH,-----------------------, ----------,---------,------,,200,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036534,01,0965,1,196251964205,CASH,-----------------------, ----------,---------,------,,480,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
030965010-Saygaon,03-Nov-25,B08633,0036535,01,0965,1,195060002636,CASH,-----------------------, ----------,---------,------,,900,Y,Y,--------,N,Occs,,,,03-Nov-25,05-Nov-25,,,
